GEO_ID,NAME,GEO_ID_F,NAICS2017,INDGROUP,NAICS2017_F,NAICS2017_LABEL,SECTOR,SUBSECTOR,INDLEVEL,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYQTR1,EMP,EMPQ1PW,PAYANN_IMP,EMP_IMP
0100000US,United States,null,321991,3219,null,Manufactured home (mobile home) manufacturing,31,321,6,2018,4832708,0.7,979861,218050,22943,18608,10% to less than 20%,20% to less than 30%
0100000US,United States,null,321991,3219,null,Manufactured home (mobile home) manufacturing,31,321,6,2019,4309238,1.4,873786,197142,21596,17958,10% to less than 20%,20% to less than 30%
0100000US,United States,null,321992,3219,null,Prefabricated wood building manufacturing,31,321,6,2018,4328457,1.3,809322,181442,17992,12729,30% to less than 40%,50% to less than 60%
0100000US,United States,null,321992,3219,null,Prefabricated wood building manufacturing,31,321,6,2019,4378347,1.8,913623,200539,18990,13835,30% to less than 40%,50% to less than 60%
0100000US,United States,null,321999,3219,null,All other miscellaneous wood product manufacturing,31,321,6,2018,7943329,1.3,1377740,328851,36281,28985,10% to less than 20%,40% to less than 50%
0100000US,United States,null,321999,3219,null,All other miscellaneous wood product manufacturing,31,321,6,2019,7410287,1,1417609,347260,34627,28251,10% to less than 20%,40% to less than 50%
0100000US,United States,null,322,null,null,Paper manufacturing,31,322,3,2018,191414905,0.2,21554538,5501635,328768,255843,10% to less than 20%,20% to less than 30%
0100000US,United States,null,322,null,null,Paper manufacturing,31,322,3,2019,190414595,0.5,22168494,5647330,332660,257869,10% to less than 20%,20% to less than 30%
0100000US,United States,null,3221,3221,null,"Pulp, paper, and paperboard mills",31,322,4,2018,77886570,0.1,7619110,1952798,91904,73437,0% to less than 10%,0% to less than 10%
0100000US,United States,null,3221,3221,null,"Pulp, paper, and paperboard mills",31,322,4,2019,76296960,0.3,7878765,2056572,93283,73685,0% to less than 10%,0% to less than 10%
0100000US,United States,null,32211,3221,null,Pulp mills,31,322,5,2018,6837884,0.1,841278,201065,9260,7357,0% to less than 10%,0% to less than 10%
0100000US,United States,null,32211,3221,null,Pulp mills,31,322,5,2019,6961533,3,924463,227435,9590,7543,0% to less than 10%,0% to less than 10%
0100000US,United States,null,322110,3221,null,Pulp mills,31,322,6,2018,6837884,0.1,841278,201065,9260,7357,0% to less than 10%,0% to less than 10%
0100000US,United States,null,322110,3221,null,Pulp mills,31,322,6,2019,6961533,3,924463,227435,9590,7543,0% to less than 10%,0% to less than 10%
0100000US,United States,null,32212,3221,null,Paper mills,31,322,5,2018,36751599,0.1,3618295,955420,46330,37206,0% to less than 10%,0% to less than 10%
0100000US,United States,null,32212,3221,null,Paper mills,31,322,5,2019,37357531,0.1,3718399,987855,47753,38321,0% to less than 10%,10% to less than 20%
0100000US,United States,null,322121,3221,null,Paper (except newsprint) mills,31,322,6,2018,35717353,0.1,3519853,926264,45230,36380,0% to less than 10%,0% to less than 10%
0100000US,United States,null,322121,3221,null,Paper (except newsprint) mills,31,322,6,2019,36450178,0.1,3615921,959807,46627,37474,0% to less than 10%,10% to less than 20%
0100000US,United States,null,322122,3221,null,Newsprint mills,31,322,6,2018,1034246,0,98442,29156,1100,826,0% to less than 10%,0% to less than 10%
0100000US,United States,null,322122,3221,null,Newsprint mills,31,322,6,2019,907353,0,102478,28048,1126,847,0% to less than 10%,10% to less than 20%
0100000US,United States,null,32213,3221,null,Paperboard mills,31,322,5,2018,34297086,0.1,3159537,796313,36314,28874,10% to less than 20%,0% to less than 10%
0100000US,United States,null,32213,3221,null,Paperboard mills,31,322,5,2019,31977896,0.1,3235903,841281,35940,27821,10% to less than 20%,0% to less than 10%
0100000US,United States,null,322130,3221,null,Paperboard mills,31,322,6,2018,34297086,0.1,3159537,796313,36314,28874,10% to less than 20%,0% to less than 10%
0100000US,United States,null,322130,3221,null,Paperboard mills,31,322,6,2019,31977896,0.1,3235903,841281,35940,27821,10% to less than 20%,0% to less than 10%
0100000US,United States,null,3222,3222,null,Converted paper product manufacturing,31,322,4,2018,113528335,0.3,13935428,3548837,236864,182406,10% to less than 20%,20% to less than 30%
0100000US,United States,null,3222,3222,null,Converted paper product manufacturing,31,322,4,2019,114117635,0.8,14289728,3590758,239377,184184,10% to less than 20%,30% to less than 40%
0100000US,United States,null,32221,3222,null,Paperboard container manufacturing,31,322,5,2018,67556104,0.3,8376861,2120345,139946,108310,10% to less than 20%,20% to less than 30%
0100000US,United States,null,32221,3222,null,Paperboard container manufacturing,31,322,5,2019,66748660,1.2,8577710,2112409,141334,109904,10% to less than 20%,20% to less than 30%
0100000US,United States,null,322211,3222,null,Corrugated and solid fiber box manufacturing,31,322,6,2018,38757486,0.4,4651473,1183861,75121,56560,10% to less than 20%,20% to less than 30%
0100000US,United States,null,322211,3222,null,Corrugated and solid fiber box manufacturing,31,322,6,2019,35980822,0.8,4519447,1115203,72998,55630,10% to less than 20%,30% to less than 40%
0100000US,United States,null,322212,3222,null,Folding paperboard box manufacturing,31,322,6,2018,21239697,0.8,2819715,717085,46773,37063,10% to less than 20%,20% to less than 30%
0100000US,United States,null,322212,3222,null,Folding paperboard box manufacturing,31,322,6,2019,23044691,3.3,3112240,767335,50472,39989,10% to less than 20%,10% to less than 20%
0100000US,United States,null,322219,3222,null,Other paperboard container manufacturing,31,322,6,2018,7558921,0.5,905674,219399,18052,14687,20% to less than 30%,30% to less than 40%
0100000US,United States,null,322219,3222,null,Other paperboard container manufacturing,31,322,6,2019,7723147,1,946023,229872,17864,14285,10% to less than 20%,20% to less than 30%
0100000US,United States,null,32222,3222,null,Paper bag and coated and treated paper manufacturing,31,322,5,2018,23345495,0.3,2976202,766436,49440,37412,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32222,3222,null,Paper bag and coated and treated paper manufacturing,31,322,5,2019,22811706,0.9,3083784,797641,50118,37009,20% to less than 30%,30% to less than 40%
0100000US,United States,null,322220,3222,null,Paper bag and coated and treated paper manufacturing,31,322,6,2018,23345495,0.3,2976202,766436,49440,37412,20% to less than 30%,30% to less than 40%
0100000US,United States,null,322220,3222,null,Paper bag and coated and treated paper manufacturing,31,322,6,2019,22811706,0.9,3083784,797641,50118,37009,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32223,3222,null,Stationery product manufacturing,31,322,5,2018,5789792,2.7,733881,180339,15256,12318,20% to less than 30%,40% to less than 50%
0100000US,United States,null,32223,3222,null,Stationery product manufacturing,31,322,5,2019,5940763,1,765878,187683,15791,12648,20% to less than 30%,30% to less than 40%
0100000US,United States,null,322230,3222,null,Stationery product manufacturing,31,322,6,2018,5789792,2.7,733881,180339,15256,12318,20% to less than 30%,40% to less than 50%
0100000US,United States,null,322230,3222,null,Stationery product manufacturing,31,322,6,2019,5940763,1,765878,187683,15791,12648,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32229,3222,null,Other converted paper product manufacturing,31,322,5,2018,16836945,0.5,1848483,481717,32222,24366,10% to less than 20%,40% to less than 50%
0100000US,United States,null,32229,3222,null,Other converted paper product manufacturing,31,322,5,2019,18616506,2.1,1862357,493025,32135,24623,20% to less than 30%,40% to less than 50%
0100000US,United States,null,322291,3222,null,Sanitary paper product manufacturing,31,322,6,2018,12092257,0.6,1076834,289152,17618,13401,0% to less than 10%,40% to less than 50%
0100000US,United States,null,322291,3222,null,Sanitary paper product manufacturing,31,322,6,2019,13423292,2.3,1068071,286677,17557,13538,10% to less than 20%,30% to less than 40%
0100000US,United States,null,322299,3222,null,All other converted paper product manufacturing,31,322,6,2018,4744688,0.7,771650,192565,14605,10965,20% to less than 30%,40% to less than 50%
0100000US,United States,null,322299,3222,null,All other converted paper product manufacturing,31,322,6,2019,5193214,4.7,794285,206348,14578,11085,20% to less than 30%,40% to less than 50%
0100000US,United States,null,323,null,null,Printing and related support activities,31,323,3,2018,83310469,0.5,20962094,5158594,420133,305570,20% to less than 30%,40% to less than 50%
0100000US,United States,null,323,null,null,Printing and related support activities,31,323,3,2019,81224810,0.4,20346147,4946720,394834,287188,20% to less than 30%,50% to less than 60%
0100000US,United States,null,3231,3231,null,Printing and related support activities,31,323,4,2018,83310469,0.5,20962094,5158594,420133,305570,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3231,3231,null,Printing and related support activities,31,323,4,2019,81224810,0.4,20346147,4946720,394834,287188,20% to less than 30%,50% to less than 60%
0100000US,United States,null,32311,3231,null,Printing,31,323,5,2018,80394828,0.5,19926373,4907589,398717,288938,20% to less than 30%,40% to less than 50%
0100000US,United States,null,32311,3231,null,Printing,31,323,5,2019,78395241,0.4,19349135,4703951,374798,271535,20% to less than 30%,50% to less than 60%
0100000US,United States,null,323111,3231,null,Commercial printing (except screen and books),31,323,6,2018,66990907,0.5,16577318,4109451,315535,225347,20% to less than 30%,40% to less than 50%
0100000US,United States,null,323111,3231,null,Commercial printing (except screen and books),31,323,6,2019,65143886,0.4,16071818,3919740,295935,212027,30% to less than 40%,50% to less than 60%
0100000US,United States,null,323113,3231,null,Commercial screen printing,31,323,6,2018,8869763,1.8,2259622,528475,61017,45444,10% to less than 20%,50% to less than 60%
0100000US,United States,null,323113,3231,null,Commercial screen printing,31,323,6,2019,8979334,0.9,2254338,527539,57580,42144,10% to less than 20%,50% to less than 60%
0100000US,United States,null,323117,3231,null,Books printing,31,323,6,2018,4534159,1.3,1089433,269663,22165,18148,30% to less than 40%,40% to less than 50%
0100000US,United States,null,323117,3231,null,Books printing,31,323,6,2019,4272021,1.2,1022979,256673,21282,17364,30% to less than 40%,40% to less than 50%
0100000US,United States,null,32312,3231,null,Support activities for printing,31,323,5,2018,2915640,1.2,1035721,251004,21416,16632,10% to less than 20%,30% to less than 40%
0100000US,United States,null,32312,3231,null,Support activities for printing,31,323,5,2019,2829569,2.2,997012,242769,20036,15653,20% to less than 30%,40% to less than 50%
0100000US,United States,null,323120,3231,null,Support activities for printing,31,323,6,2018,2915640,1.2,1035721,251004,21416,16632,10% to less than 20%,30% to less than 40%
0100000US,United States,null,323120,3231,null,Support activities for printing,31,323,6,2019,2829569,2.2,997012,242769,20036,15653,20% to less than 30%,40% to less than 50%
0100000US,United States,null,324,null,null,Petroleum and coal products manufacturing,31,324,3,2018,672627047,0.1,11367943,3249998,107735,71106,20% to less than 30%,20% to less than 30%
0100000US,United States,null,324,null,null,Petroleum and coal products manufacturing,31,324,3,2019,595704415,0.1,11435701,3253064,106669,70794,10% to less than 20%,20% to less than 30%
0100000US,United States,null,3241,3241,null,Petroleum and coal products manufacturing,31,324,4,2018,672627047,0.1,11367943,3249998,107735,71106,20% to less than 30%,20% to less than 30%
0100000US,United States,null,3241,3241,null,Petroleum and coal products manufacturing,31,324,4,2019,595704415,0.1,11435701,3253064,106669,70794,10% to less than 20%,20% to less than 30%
0100000US,United States,null,32411,3241,null,Petroleum refineries,31,324,5,2018,624724725,0.1,8300210,2519022,65474,40269,20% to less than 30%,20% to less than 30%
0100000US,United States,null,32411,3241,null,Petroleum refineries,31,324,5,2019,547390227,0.1,8265164,2486286,63659,38959,10% to less than 20%,10% to less than 20%
0100000US,United States,null,324110,3241,null,Petroleum refineries,31,324,6,2018,624724725,0.1,8300210,2519022,65474,40269,20% to less than 30%,20% to less than 30%
0100000US,United States,null,324110,3241,null,Petroleum refineries,31,324,6,2019,547390227,0.1,8265164,2486286,63659,38959,10% to less than 20%,10% to less than 20%
0100000US,United States,null,32412,3241,null,"Asphalt paving, roofing, and saturated materials manufacturing",31,324,5,2018,24935817,2.1,1763423,398354,26049,19594,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32412,3241,null,"Asphalt paving, roofing, and saturated materials manufacturing",31,324,5,2019,25521087,1,1864706,406523,27210,20549,30% to less than 40%,40% to less than 50%
0100000US,United States,null,324121,3241,null,Asphalt paving mixture and block manufacturing,31,324,6,2018,13919254,3.7,1042352,211490,15912,11937,20% to less than 30%,40% to less than 50%
0100000US,United States,null,324121,3241,null,Asphalt paving mixture and block manufacturing,31,324,6,2019,14350659,1.7,1103135,217404,17223,12961,30% to less than 40%,40% to less than 50%
0100000US,United States,null,324122,3241,null,Asphalt shingle and coating materials manufacturing,31,324,6,2018,11016563,0.4,721071,186864,10136,7658,20% to less than 30%,20% to less than 30%
0100000US,United States,null,324122,3241,null,Asphalt shingle and coating materials manufacturing,31,324,6,2019,11170428,0.9,761570,189119,9987,7589,30% to less than 40%,30% to less than 40%
0100000US,United States,null,32419,3241,null,Other petroleum and coal products manufacturing,31,324,5,2018,22966505,0.4,1304309,332622,16211,11242,10% to less than 20%,10% to less than 20%
0100000US,United States,null,32419,3241,null,Other petroleum and coal products manufacturing,31,324,5,2019,22793100,0.9,1305831,360255,15800,11286,10% to less than 20%,20% to less than 30%
0100000US,United States,null,324191,3241,null,Petroleum lubricating oil and grease manufacturing,31,324,6,2018,18425065,0.4,1075761,273702,13005,8509,10% to less than 20%,10% to less than 20%
0100000US,United States,null,324191,3241,null,Petroleum lubricating oil and grease manufacturing,31,324,6,2019,18056257,1.2,1074622,296693,12632,8585,10% to less than 20%,20% to less than 30%
0100000US,United States,null,324199,3241,null,All other petroleum and coal products manufacturing,31,324,6,2018,4541440,1.3,228549,58920,3206,2732,20% to less than 30%,10% to less than 20%
0100000US,United States,null,324199,3241,null,All other petroleum and coal products manufacturing,31,324,6,2019,4736843,0.6,231209,63562,3168,2700,20% to less than 30%,30% to less than 40%
0100000US,United States,null,325,null,null,Chemical manufacturing,31,325,3,2018,758063316,0.2,60701944,16166570,761701,479304,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325,null,null,Chemical manufacturing,31,325,3,2019,720177553,0.2,61175348,16298633,751137,476141,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3251,3251,null,Basic chemical manufacturing,31,325,4,2018,230686282,0.2,13431425,3567820,146630,92741,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3251,3251,null,Basic chemical manufacturing,31,325,4,2019,206315456,0.3,13567692,3615762,143000,90126,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32511,3251,null,Petrochemical manufacturing,31,325,5,2018,58821513,0.1,1201558,330755,9189,6052,0% to less than 10%,0% to less than 10%
0100000US,United States,null,32511,3251,null,Petrochemical manufacturing,31,325,5,2019,47971340,0.1,1253085,328228,9693,6300,0% to less than 10%,0% to less than 10%
0100000US,United States,null,325110,3251,null,Petrochemical manufacturing,31,325,6,2018,58821513,0.1,1201558,330755,9189,6052,0% to less than 10%,0% to less than 10%
0100000US,United States,null,325110,3251,null,Petrochemical manufacturing,31,325,6,2019,47971340,0.1,1253085,328228,9693,6300,0% to less than 10%,0% to less than 10%
0100000US,United States,null,32512,3251,null,Industrial gas manufacturing,31,325,5,2018,8825127,0.3,933626,228418,12475,8186,70% to less than 80%,70% to less than 80%
0100000US,United States,null,32512,3251,null,Industrial gas manufacturing,31,325,5,2019,9389785,4,963387,242439,11062,7272,40% to less than 50%,40% to less than 50%
0100000US,United States,null,325120,3251,null,Industrial gas manufacturing,31,325,6,2018,8825127,0.3,933626,228418,12475,8186,70% to less than 80%,70% to less than 80%
0100000US,United States,null,325120,3251,null,Industrial gas manufacturing,31,325,6,2019,9389785,4,963387,242439,11062,7272,40% to less than 50%,40% to less than 50%
0100000US,United States,null,32513,3251,null,Synthetic dye and pigment manufacturing,31,325,5,2018,6095878,0.7,627022,162666,7688,4874,60% to less than 70%,50% to less than 60%
0100000US,United States,null,32513,3251,null,Synthetic dye and pigment manufacturing,31,325,5,2019,5575602,2.5,631550,160900,7738,4841,30% to less than 40%,60% to less than 70%
0100000US,United States,null,325130,3251,null,Synthetic dye and pigment manufacturing,31,325,6,2018,6095878,0.7,627022,162666,7688,4874,60% to less than 70%,50% to less than 60%
0100000US,United States,null,325130,3251,null,Synthetic dye and pigment manufacturing,31,325,6,2019,5575602,2.5,631550,160900,7738,4841,30% to less than 40%,60% to less than 70%
0100000US,United States,null,32518,3251,null,Other basic inorganic chemical manufacturing,31,325,5,2018,34869685,0.3,3369254,903474,38162,24828,40% to less than 50%,30% to less than 40%
0100000US,United States,null,32518,3251,null,Other basic inorganic chemical manufacturing,31,325,5,2019,32096238,0.6,3367921,908324,36798,23927,40% to less than 50%,40% to less than 50%
0100000US,United States,null,325180,3251,null,Other basic inorganic chemical manufacturing,31,325,6,2018,34869685,0.3,3369254,903474,38162,24828,40% to less than 50%,30% to less than 40%
0100000US,United States,null,325180,3251,null,Other basic inorganic chemical manufacturing,31,325,6,2019,32096238,0.6,3367921,908324,36798,23927,40% to less than 50%,40% to less than 50%
0100000US,United States,null,32519,3251,null,Other basic organic chemical manufacturing,31,325,5,2018,122074079,0.3,7299965,1942508,79116,48801,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32519,3251,null,Other basic organic chemical manufacturing,31,325,5,2019,111282491,0.4,7351749,1975871,77709,47786,30% to less than 40%,50% to less than 60%
0100000US,United States,null,325193,3251,null,Ethyl alcohol manufacturing,31,325,6,2018,31366652,0.4,797448,213948,10871,8567,10% to less than 20%,10% to less than 20%
0100000US,United States,null,325193,3251,null,Ethyl alcohol manufacturing,31,325,6,2019,30953980,0.3,801154,222789,10964,8328,20% to less than 30%,20% to less than 30%
0100000US,United States,null,325194,3251,null,"Cyclic crude, intermediate, and gum and wood chemical manufacturing",31,325,6,2018,6173853,0.6,489185,121925,5054,3213,70% to less than 80%,70% to less than 80%
0100000US,United States,null,325194,3251,null,"Cyclic crude, intermediate, and gum and wood chemical manufacturing",31,325,6,2019,5185494,0.5,496283,124903,4968,3208,70% to less than 80%,70% to less than 80%
0100000US,United States,null,325199,3251,null,All other basic organic chemical manufacturing,31,325,6,2018,84533574,0.5,6013332,1606635,63190,37020,30% to less than 40%,50% to less than 60%
0100000US,United States,null,325199,3251,null,All other basic organic chemical manufacturing,31,325,6,2019,75143017,0.6,6054312,1628179,61777,36250,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3252,3252,null,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",31,325,4,2018,109692840,0.2,7669320,2056692,93197,63964,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3252,3252,null,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",31,325,4,2019,95740455,0.5,7813651,2098153,92040,63366,30% to less than 40%,40% to less than 50%
0100000US,United States,null,32521,3252,null,Resin and synthetic rubber manufacturing,31,325,5,2018,103249131,0.2,7008194,1895302,80825,53882,30% to less than 40%,40% to less than 50%
0100000US,United States,null,32521,3252,null,Resin and synthetic rubber manufacturing,31,325,5,2019,89562402,0.6,7146754,1925722,79649,53198,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325211,3252,null,Plastics material and resin manufacturing,31,325,6,2018,94852760,0.2,6217567,1679392,71095,47458,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325211,3252,null,Plastics material and resin manufacturing,31,325,6,2019,81673471,0.6,6352359,1709861,70360,47219,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325212,3252,null,Synthetic rubber manufacturing,31,325,6,2018,8396371,0.2,790628,215911,9730,6424,40% to less than 50%,40% to less than 50%
0100000US,United States,null,325212,3252,null,Synthetic rubber manufacturing,31,325,6,2019,7888930,1.5,794395,215861,9289,5979,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32522,3252,null,Artificial and synthetic fibers and filaments manufacturing,31,325,5,2018,6443709,0.6,661126,161389,12372,10082,30% to less than 40%,20% to less than 30%
0100000US,United States,null,32522,3252,null,Artificial and synthetic fibers and filaments manufacturing,31,325,5,2019,6178053,1.5,666897,172431,12391,10168,30% to less than 40%,30% to less than 40%
0100000US,United States,null,325220,3252,null,Artificial and synthetic fibers and filaments manufacturing,31,325,6,2018,6443709,0.6,661126,161389,12372,10082,30% to less than 40%,20% to less than 30%
0100000US,United States,null,325220,3252,null,Artificial and synthetic fibers and filaments manufacturing,31,325,6,2019,6178053,1.5,666897,172431,12391,10168,30% to less than 40%,30% to less than 40%
0100000US,United States,null,3253,3253,null,"Pesticide, fertilizer, and other agricultural chemical manufacturing",31,325,4,2018,32589952,0.3,2419159,618174,32948,22289,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3253,3253,null,"Pesticide, fertilizer, and other agricultural chemical manufacturing",31,325,4,2019,31464541,0.5,2493534,645168,32406,22092,30% to less than 40%,40% to less than 50%
0100000US,United States,null,32531,3253,null,Fertilizer manufacturing,31,325,5,2018,17982488,0.2,1566528,404502,20907,14204,20% to less than 30%,40% to less than 50%
0100000US,United States,null,32531,3253,null,Fertilizer manufacturing,31,325,5,2019,17939367,0.6,1700761,436938,21308,14785,40% to less than 50%,50% to less than 60%
0100000US,United States,null,325311,3253,null,Nitrogenous fertilizer manufacturing,31,325,6,2018,6980879,0.3,528315,143459,6210,3849,40% to less than 50%,60% to less than 70%
0100000US,United States,null,325311,3253,null,Nitrogenous fertilizer manufacturing,31,325,6,2019,7381366,0.5,571671,147873,6383,4230,50% to less than 60%,40% to less than 50%
0100000US,United States,null,325312,3253,null,Phosphatic fertilizer manufacturing,31,325,6,2018,6073654,0.2,540864,141305,5802,4362,10% to less than 20%,20% to less than 30%
0100000US,United States,null,325312,3253,null,Phosphatic fertilizer manufacturing,31,325,6,2019,5676311,1,605556,166404,6362,4889,50% to less than 60%,60% to less than 70%
0100000US,United States,null,325314,3253,null,Fertilizer (mixing only) manufacturing,31,325,6,2018,4927955,0.7,497349,119738,8896,5992,20% to less than 30%,50% to less than 60%
0100000US,United States,null,325314,3253,null,Fertilizer (mixing only) manufacturing,31,325,6,2019,4881690,1.8,523534,122661,8564,5666,20% to less than 30%,50% to less than 60%
0100000US,United States,null,32532,3253,null,Pesticide and other agricultural chemical manufacturing,31,325,5,2018,14607464,0.5,852632,213671,12041,8085,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32532,3253,null,Pesticide and other agricultural chemical manufacturing,31,325,5,2019,13525174,0.8,792773,208230,11097,7308,20% to less than 30%,30% to less than 40%
0100000US,United States,null,325320,3253,null,Pesticide and other agricultural chemical manufacturing,31,325,6,2018,14607464,0.5,852632,213671,12041,8085,20% to less than 30%,30% to less than 40%
0100000US,United States,null,325320,3253,null,Pesticide and other agricultural chemical manufacturing,31,325,6,2019,13525174,0.8,792773,208230,11097,7308,20% to less than 30%,30% to less than 40%
0100000US,United States,null,3254,3254,null,Pharmaceutical and medicine manufacturing,31,325,4,2018,209256454,0.2,21392571,5861353,243931,142054,40% to less than 50%,50% to less than 60%
0100000US,United States,null,3254,3254,null,Pharmaceutical and medicine manufacturing,31,325,4,2019,210743538,0.3,21814677,5977846,244788,143590,30% to less than 40%,40% to less than 50%
0100000US,United States,null,32541,3254,null,Pharmaceutical and medicine manufacturing,31,325,5,2018,209256454,0.2,21392571,5861353,243931,142054,40% to less than 50%,50% to less than 60%
0100000US,United States,null,32541,3254,null,Pharmaceutical and medicine manufacturing,31,325,5,2019,210743538,0.3,21814677,5977846,244788,143590,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325411,3254,null,Medicinal and botanical manufacturing,31,325,6,2018,11992741,2.4,1914833,509188,26324,16357,40% to less than 50%,60% to less than 70%
0100000US,United States,null,325411,3254,null,Medicinal and botanical manufacturing,31,325,6,2019,12564756,1.8,2007223,577198,27766,17881,30% to less than 40%,50% to less than 60%
0100000US,United States,null,325412,3254,null,Pharmaceutical preparation manufacturing,31,325,6,2018,153347176,0.1,12158619,3302976,141047,80548,40% to less than 50%,50% to less than 60%
0100000US,United States,null,325412,3254,null,Pharmaceutical preparation manufacturing,31,325,6,2019,150852948,0.4,12215809,3242004,140490,79232,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325413,3254,null,In-vitro diagnostic substance manufacturing,31,325,6,2018,13392570,0.4,2684255,759646,28510,12426,50% to less than 60%,50% to less than 60%
0100000US,United States,null,325413,3254,null,In-vitro diagnostic substance manufacturing,31,325,6,2019,13823668,0.8,2666817,773998,28077,12286,40% to less than 50%,30% to less than 40%
0100000US,United States,null,325414,3254,null,Biological product (except diagnostic) manufacturing,31,325,6,2018,30523968,0.5,4634863,1289544,48051,32722,30% to less than 40%,30% to less than 40%
0100000US,United States,null,325414,3254,null,Biological product (except diagnostic) manufacturing,31,325,6,2019,33502166,0.6,4924828,1384646,48455,34190,40% to less than 50%,50% to less than 60%
0100000US,United States,null,3255,3255,null,"Paint, coating, and adhesive manufacturing",31,325,4,2018,43059295,0.4,4093722,1103272,59989,39315,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3255,3255,null,"Paint, coating, and adhesive manufacturing",31,325,4,2019,41983991,0.5,3984808,1026835,59581,38604,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32551,3255,null,Paint and coating manufacturing,31,325,5,2018,27352252,0.5,2369070,652099,35569,23641,40% to less than 50%,50% to less than 60%
0100000US,United States,null,32551,3255,null,Paint and coating manufacturing,31,325,5,2019,26439617,0.6,2318136,587408,34683,22754,30% to less than 40%,50% to less than 60%
0100000US,United States,null,325510,3255,null,Paint and coating manufacturing,31,325,6,2018,27352252,0.5,2369070,652099,35569,23641,40% to less than 50%,50% to less than 60%
0100000US,United States,null,325510,3255,null,Paint and coating manufacturing,31,325,6,2019,26439617,0.6,2318136,587408,34683,22754,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32552,3255,null,Adhesive manufacturing,31,325,5,2018,15707044,0.6,1724652,451172,24420,15674,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32552,3255,null,Adhesive manufacturing,31,325,5,2019,15544375,0.8,1666672,439427,24897,15850,30% to less than 40%,50% to less than 60%
0100000US,United States,null,325520,3255,null,Adhesive manufacturing,31,325,6,2018,15707044,0.6,1724652,451172,24420,15674,30% to less than 40%,50% to less than 60%
0100000US,United States,null,325520,3255,null,Adhesive manufacturing,31,325,6,2019,15544375,0.8,1666672,439427,24897,15850,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3256,3256,null,"Soap, cleaning compound, and toilet preparation manufacturing",31,325,4,2018,85185672,1.4,6411864,1666188,102836,64768,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3256,3256,null,"Soap, cleaning compound, and toilet preparation manufacturing",31,325,4,2019,89253806,0.4,6269477,1625585,100305,66213,30% to less than 40%,50% to less than 60%
0100000US,United States,null,32561,3256,null,Soap and cleaning compound manufacturing,31,325,5,2018,38887393,1,3259336,836254,49480,31602,20% to less than 30%,40% to less than 50%
0100000US,United States,null,32561,3256,null,Soap and cleaning compound manufacturing,31,325,5,2019,41408440,0.6,3281291,834885,50933,34028,30% to less than 40%,40% to less than 50%
0100000US,United States,null,325611,3256,null,Soap and other detergent manufacturing,31,325,6,2018,24795711,1.6,1636886,403255,26661,18429,20% to less than 30%,50% to less than 60%
0100000US,United States,null,325611,3256,null,Soap and other detergent manufacturing,31,325,6,2019,26237319,0.5,1728279,422411,28944,21270,20% to less than 30%,40% to less than 50%
0100000US,United States,null,325612,3256,null,Polish and other sanitation good manufacturing,31,325,6,2018,6518700,0.7,1061458,281682,15929,9279,20% to less than 30%,50% to less than 60%
0100000US,United States,null,325612,3256,null,Polish and other sanitation good manufacturing,31,325,6,2019,7405965,0.5,1001812,262864,15717,9369,20% to less than 30%,40% to less than 50%
0100000US,United States,null,325613,3256,null,Surface active agent manufacturing,31,325,6,2018,7572981,0.5,560992,151317,6890,3894,20% to less than 30%,30% to less than 40%
0100000US,United States,null,325613,3256,null,Surface active agent manufacturing,31,325,6,2019,7765156,2.4,551200,149610,6272,3389,40% to less than 50%,40% to less than 50%
0100000US,United States,null,32562,3256,null,Toilet preparation manufacturing,31,325,5,2018,46298279,2.5,3152528,829934,53356,33166,50% to less than 60%,60% to less than 70%
0100000US,United States,null,32562,3256,null,Toilet preparation manufacturing,31,325,5,2019,47845366,0.7,2988186,790701,49372,32185,40% to less than 50%,70% to less than 80%
